Audio_ID,Audio_Path,Audio_Info_ID,Speaker_ID,Background_Modifier_ID
966,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio15-highway.webm,15,gvbxu,2
967,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio29.webm,29,gvbxu,0
968,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio07-park.webm,7,gvbxu,3
969,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio30-highway.webm,30,gvbxu,2
970,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio46-park.webm,46,gvbxu,3
971,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio22-cafe.webm,22,gvbxu,1
972,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio00.webm,0,gvbxu,0
973,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio33-park.webm,33,gvbxu,3
974,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio30.webm,30,gvbxu,0
975,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio24-cafe.webm,24,gvbxu,1
976,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio18-cafe.webm,18,gvbxu,1
977,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio44.webm,44,gvbxu,0
978,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio32.webm,32,gvbxu,0
979,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio25-park.webm,25,gvbxu,3
980,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio35-highway.webm,35,gvbxu,2
981,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio29-highway.webm,29,gvbxu,2
982,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio16-highway.webm,16,gvbxu,2
983,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio02.webm,2,gvbxu,0
984,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio20-cafe.webm,20,gvbxu,1
985,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio35-park.webm,35,gvbxu,3
986,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio10-park.webm,10,gvbxu,3
987,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio43-park.webm,43,gvbxu,3
988,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio39-park.webm,39,gvbxu,3
989,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio38-park.webm,38,gvbxu,3
990,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio36-park.webm,36,gvbxu,3
991,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio09-park.webm,9,gvbxu,3
992,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio44-park.webm,44,gvbxu,3
993,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio22.webm,22,gvbxu,0
994,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio28-park.webm,28,gvbxu,3
995,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio39-cafe.webm,39,gvbxu,1
996,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio27-highway.webm,27,gvbxu,2
997,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio31.webm,31,gvbxu,0
998,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio38-cafe.webm,38,gvbxu,1
999,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio49.webm,49,gvbxu,0
1000,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio26.webm,26,gvbxu,0
1001,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio42-park.webm,42,gvbxu,3
1002,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio47.webm,47,gvbxu,0
1003,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/gvbxu/audio06-highway.webm,6,gvbxu,2
1004,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio29-park.webm,29,zfkeb,3
1005,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio00-highway.webm,0,zfkeb,2
1006,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio20-park.webm,20,zfkeb,3
1007,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio22-park.webm,22,zfkeb,3
1008,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio01-park.webm,1,zfkeb,3
1009,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio02-cafe.webm,2,zfkeb,1
1010,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio21-highway.webm,21,zfkeb,2
1011,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio36-cafe.webm,36,zfkeb,1
1012,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio23-park.webm,23,zfkeb,3
1013,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio16-park.webm,16,zfkeb,3
1014,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio08-highway.webm,8,zfkeb,2
1015,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio34-highway.webm,34,zfkeb,2
1016,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio36-highway.webm,36,zfkeb,2
1017,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio06-cafe.webm,6,zfkeb,1
1018,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio24.webm,24,zfkeb,0
1019,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio27-park.webm,27,zfkeb,3
1020,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio02-highway.webm,2,zfkeb,2
1021,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio14-cafe.webm,14,zfkeb,1
1022,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio09-highway.webm,9,zfkeb,2
1023,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio34-cafe.webm,34,zfkeb,1
1024,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio11-park.webm,11,zfkeb,3
1025,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio37-highway.webm,37,zfkeb,2
1026,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio27.webm,27,zfkeb,0
1027,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio40.webm,40,zfkeb,0
1028,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio21-park.webm,21,zfkeb,3
1029,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio08-cafe.webm,8,zfkeb,1
1030,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio15.webm,15,zfkeb,0
1031,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio16.webm,16,zfkeb,0
1032,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio04-park.webm,4,zfkeb,3
1033,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio16-cafe.webm,16,zfkeb,1
1034,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio40-highway.webm,40,zfkeb,2
1035,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio03-park.webm,3,zfkeb,3
1036,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio07.webm,7,zfkeb,0
1037,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio22-highway.webm,22,zfkeb,2
1038,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio26-park.webm,26,zfkeb,3
1039,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio33.webm,33,zfkeb,0
1040,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio14-park.webm,14,zfkeb,3
1041,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio40-cafe.webm,40,zfkeb,1
1042,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio09.webm,9,zfkeb,0
1043,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio04-highway.webm,4,zfkeb,2
1044,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio23-cafe.webm,23,zfkeb,1
1045,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio43-highway.webm,43,zfkeb,2
1046,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio15-cafe.webm,15,zfkeb,1
1047,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio13-highway.webm,13,zfkeb,2
1048,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio05.webm,5,zfkeb,0
1049,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio47-park.webm,47,zfkeb,3
1050,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio48.webm,48,zfkeb,0
1051,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio36.webm,36,zfkeb,0
1052,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio32-cafe.webm,32,zfkeb,1
1053,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio27-cafe.webm,27,zfkeb,1
1054,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio03-highway.webm,3,zfkeb,2
1055,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio06.webm,6,zfkeb,0
1056,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio38-highway.webm,38,zfkeb,2
1057,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio13-cafe.webm,13,zfkeb,1
1058,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio49-cafe.webm,49,zfkeb,1
1059,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio17-park.webm,17,zfkeb,3
1060,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio19-highway.webm,19,zfkeb,2
1061,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio49-highway.webm,49,zfkeb,2
1062,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio12-cafe.webm,12,zfkeb,1
1063,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio26-highway.webm,26,zfkeb,2
1064,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio14.webm,14,zfkeb,0
1065,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio42-cafe.webm,42,zfkeb,1
1066,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio35.webm,35,zfkeb,0
1067,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio01.webm,1,zfkeb,0
1068,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio05-highway.webm,5,zfkeb,2
1069,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio28-cafe.webm,28,zfkeb,1
1070,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio18.webm,18,zfkeb,0
1071,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio07-cafe.webm,7,zfkeb,1
1072,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio19.webm,19,zfkeb,0
1073,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio37-cafe.webm,37,zfkeb,1
1074,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio05-cafe.webm,5,zfkeb,1
1075,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio42-highway.webm,42,zfkeb,2
1076,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio15-park.webm,15,zfkeb,3
1077,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio01-highway.webm,1,zfkeb,2
1078,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio46.webm,46,zfkeb,0
1079,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio10-cafe.webm,10,zfkeb,1
1080,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio34-park.webm,34,zfkeb,3
1081,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio44-highway.webm,44,zfkeb,2
1082,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio34.webm,34,zfkeb,0
1083,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio18-highway.webm,18,zfkeb,2
1084,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio25.webm,25,zfkeb,0
1085,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio05-park.webm,5,zfkeb,3
1086,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio20.webm,20,zfkeb,0
1087,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio21-cafe.webm,21,zfkeb,1
1088,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio41-cafe.webm,41,zfkeb,1
1089,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio11-highway.webm,11,zfkeb,2
1090,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio32-highway.webm,32,zfkeb,2
1091,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio37.webm,37,zfkeb,0
1092,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio00-cafe.webm,0,zfkeb,1
1093,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio08.webm,8,zfkeb,0
1094,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio13.webm,13,zfkeb,0
1095,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio45.webm,45,zfkeb,0
1096,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio04-cafe.webm,4,zfkeb,1
1097,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio40-park.webm,40,zfkeb,3
1098,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio32-park.webm,32,zfkeb,3
1099,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio30-park.webm,30,zfkeb,3
1100,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio31-park.webm,31,zfkeb,3
1101,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio17-cafe.webm,17,zfkeb,1
1102,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio49-park.webm,49,zfkeb,3
1103,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio14-highway.webm,14,zfkeb,2
1104,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio47-highway.webm,47,zfkeb,2
1105,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio41-highway.webm,41,zfkeb,2
1106,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio19-park.webm,19,zfkeb,3
1107,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio29-cafe.webm,29,zfkeb,1
1108,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio19-cafe.webm,19,zfkeb,1
1109,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio48-park.webm,48,zfkeb,3
1110,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio42.webm,42,zfkeb,0
1111,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio43-cafe.webm,43,zfkeb,1
1112,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio45-park.webm,45,zfkeb,3
1113,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio08-park.webm,8,zfkeb,3
1114,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio23.webm,23,zfkeb,0
1115,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio31-highway.webm,31,zfkeb,2
1116,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio03-cafe.webm,3,zfkeb,1
1117,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio07-highway.webm,7,zfkeb,2
1118,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio04.webm,4,zfkeb,0
1119,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio33-cafe.webm,33,zfkeb,1
1120,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio25-cafe.webm,25,zfkeb,1
1121,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio28.webm,28,zfkeb,0
1122,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio20-highway.webm,20,zfkeb,2
1123,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio30-cafe.webm,30,zfkeb,1
1124,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio00-park.webm,0,zfkeb,3
1125,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio25-highway.webm,25,zfkeb,2
1126,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio43.webm,43,zfkeb,0
1127,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio09-cafe.webm,9,zfkeb,1
1128,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio23-highway.webm,23,zfkeb,2
1129,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio18-park.webm,18,zfkeb,3
1130,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio39.webm,39,zfkeb,0
1131,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio45-cafe.webm,45,zfkeb,1
1132,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio46-highway.webm,46,zfkeb,2
1133,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio26-cafe.webm,26,zfkeb,1
1134,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio41.webm,41,zfkeb,0
1135,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio06-park.webm,6,zfkeb,3
1136,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio24-park.webm,24,zfkeb,3
1137,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio12-park.webm,12,zfkeb,3
1138,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio24-highway.webm,24,zfkeb,2
1139,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio02-park.webm,2,zfkeb,3
1140,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio47-cafe.webm,47,zfkeb,1
1141,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio35-cafe.webm,35,zfkeb,1
1142,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio45-highway.webm,45,zfkeb,2
1143,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio17-highway.webm,17,zfkeb,2
1144,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio48-highway.webm,48,zfkeb,2
1145,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio38.webm,38,zfkeb,0
1146,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio12.webm,12,zfkeb,0
1147,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio10.webm,10,zfkeb,0
1148,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio13-park.webm,13,zfkeb,3
1149,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio39-highway.webm,39,zfkeb,2
1150,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio44-cafe.webm,44,zfkeb,1
1151,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio46-cafe.webm,46,zfkeb,1
1152,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio10-highway.webm,10,zfkeb,2
1153,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio12-highway.webm,12,zfkeb,2
1154,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio21.webm,21,zfkeb,0
1155,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio01-cafe.webm,1,zfkeb,1
1156,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio33-highway.webm,33,zfkeb,2
1157,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio48-cafe.webm,48,zfkeb,1
1158,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio28-highway.webm,28,zfkeb,2
1159,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio11-cafe.webm,11,zfkeb,1
1160,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio37-park.webm,37,zfkeb,3
1161,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio11.webm,11,zfkeb,0
1162,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio17.webm,17,zfkeb,0
1163,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio31-cafe.webm,31,zfkeb,1
1164,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio03.webm,3,zfkeb,0
1165,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio41-park.webm,41,zfkeb,3
1166,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio15-highway.webm,15,zfkeb,2
1167,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio29.webm,29,zfkeb,0
1168,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio07-park.webm,7,zfkeb,3
1169,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio30-highway.webm,30,zfkeb,2
1170,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio46-park.webm,46,zfkeb,3
1171,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio22-cafe.webm,22,zfkeb,1
1172,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio00.webm,0,zfkeb,0
1173,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio33-park.webm,33,zfkeb,3
1174,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio30.webm,30,zfkeb,0
1175,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio24-cafe.webm,24,zfkeb,1
1176,/home/hugo/Documents/kcl-project-preprocessing/2023-12-04-HMI-dataset/zfkeb/audio18-cafe.webm,18,zfkeb,1
